level_0,index,DOI,Name,Temperature,proton conductivity,RH,Ea,Guest,NOTE,Water Adsorption(cm^3/g),g/g,mol/mol,weight,wt%
2812,2973,10.1016/j.jssc.2022.123550,KETGEZ,373.0,9.37e-07,85.0,,,2,177.80461918993208,0.143,,,
2813,2974,10.1016/j.jssc.2022.123550,KETGEZ,333.0,9.16e-08,93.0,,,2,186.5083418076211,0.15,,,
2814,2975,10.1016/j.jssc.2022.123550,KETGEZ,343.0,1.28e-07,93.0,,,2,186.5083418076211,0.15,,,
2815,2976,10.1016/j.jssc.2022.123550,KETGEZ,353.0,5.93e-07,93.0,,,2,186.5083418076211,0.15,,,
2816,2977,10.1016/j.jssc.2022.123550,KETGEZ,363.0,2.76e-06,93.0,,,2,186.5083418076211,0.15,,,
2817,2978,10.1016/j.jssc.2022.123550,KETGEZ,373.0,2.27e-05,93.0,,,2,186.5083418076211,0.15,,,
2818,2979,10.1016/j.jssc.2022.123550,KETGEZ,303.0,5.3e-08,98.0,0.94,,2,186.5083418076211,0.15,,,
2819,2980,10.1016/j.jssc.2022.123550,KETGEZ,313.0,8.28e-08,98.0,0.94,,2,186.5083418076211,0.15,,,
2820,2981,10.1016/j.jssc.2022.123550,KETGEZ,323.0,1.83e-07,98.0,0.94,,2,186.5083418076211,0.15,,,
2821,2982,10.1016/j.jssc.2022.123550,KETGEZ,333.0,5.14e-07,98.0,0.94,,2,186.5083418076211,0.15,,,
2822,2983,10.1016/j.jssc.2022.123550,KETGEZ,343.0,6.75e-07,98.0,0.94,,2,186.5083418076211,0.15,,,
2823,2984,10.1016/j.jssc.2022.123550,KETGEZ,353.0,3.2e-06,98.0,0.94,,2,186.5083418076211,0.15,,,
2824,2985,10.1016/j.jssc.2022.123550,KETGEZ,363.0,1.76e-05,98.0,0.94,,2,186.5083418076211,0.15,,,
2825,2986,10.1016/j.jssc.2022.123550,KETGEZ,373.0,3.97e-05,98.0,0.94,,2,186.5083418076211,0.15,,,
2826,2987,10.1016/j.jssc.2022.123740,JESVIQ,353.0,4.26e-07,68.0,,methanol,,128.06906137456647,0.103,,,
2827,2988,10.1016/j.jssc.2022.123740,JESVIQ,363.0,2.08e-06,68.0,,methanol,,128.06906137456647,0.103,,,
2828,2989,10.1016/j.jssc.2022.123740,JESVIQ,373.0,1.62e-05,68.0,,methanol,,128.06906137456647,0.103,,,
2829,2990,10.1016/j.jssc.2022.123740,JESVIQ,353.0,2.78e-06,75.0,,methanol,,156.6670071184017,0.126,,,
2830,2991,10.1016/j.jssc.2022.123740,JESVIQ,363.0,2.12e-05,75.0,,methanol,,156.6670071184017,0.126,,,
2831,2992,10.1016/j.jssc.2022.123740,JESVIQ,373.0,0.000116,75.0,,methanol,,156.6670071184017,0.126,,,
2832,2993,10.1016/j.jssc.2022.123740,JESVIQ,353.0,3.52e-06,85.0,,methanol,,197.69884231607836,0.159,,,
2833,2994,10.1016/j.jssc.2022.123740,JESVIQ,363.0,2.38e-05,85.0,,methanol,,197.69884231607836,0.159,,,
2834,2995,10.1016/j.jssc.2022.123740,JESVIQ,373.0,0.000143,85.0,,methanol,,197.69884231607836,0.159,,,
2835,2996,10.1016/j.jssc.2022.123740,JESVIQ,333.0,2.44e-07,93.0,,methanol,,218.8364543876087,0.176,,,
2836,2997,10.1016/j.jssc.2022.123740,JESVIQ,343.0,3.5e-06,93.0,,methanol,,218.8364543876087,0.176,,,
2837,2998,10.1016/j.jssc.2022.123740,JESVIQ,353.0,2.46e-05,93.0,,methanol,,218.8364543876087,0.176,,,
2838,2999,10.1016/j.jssc.2022.123740,JESVIQ,363.0,9.05e-05,93.0,,methanol,,218.8364543876087,0.176,,,
2839,3000,10.1016/j.jssc.2022.123740,JESVIQ,373.0,0.000245,93.0,,methanol,,218.8364543876087,0.176,,,
2840,3001,10.1016/j.jssc.2022.123740,JESVIQ,333.0,2.6e-07,98.0,1.91,methanol,,218.8364543876087,0.176,,,
2841,3002,10.1016/j.jssc.2022.123740,JESVIQ,343.0,5.6e-06,98.0,1.91,methanol,,218.8364543876087,0.176,,,
2842,3003,10.1016/j.jssc.2022.123740,JESVIQ,353.0,3.14e-05,98.0,1.91,methanol,,218.8364543876087,0.176,,,
2843,3004,10.1016/j.jssc.2022.123740,JESVIQ,363.0,0.000144,98.0,1.91,methanol,,218.8364543876087,0.176,,,
2844,3005,10.1016/j.jssc.2022.123740,JESVIQ,373.0,0.000341,98.0,1.91,methanol,,218.8364543876087,0.176,,,
2900,3061,10.1021/acs.inorgchem.1c02499,SALHEW,298.0,3.78e-06,98.0,0.39,Me2NH,MOF-In,,,,,
2901,3062,10.1021/acs.inorgchem.1c02499,SALHEW,303.0,7.63e-06,98.0,0.39,Me2NH,MOF-In,,,,,
2902,3063,10.1021/acs.inorgchem.1c02499,SALHEW,313.0,1.55e-05,98.0,0.39,Me2NH,MOF-In,,,,,
2903,3064,10.1021/acs.inorgchem.1c02499,SALHEW,323.0,2.29e-05,98.0,0.39,Me2NH,MOF-In,,,,,
2904,3065,10.1021/acs.inorgchem.1c02499,SALHEW,333.0,2.17e-05,98.0,0.39,Me2NH,MOF-In,,,,,
2905,3066,10.1021/acs.inorgchem.2c03546,JESYIT,367.8634491,0.000141361,95.0,0.24,,1,,,,,
2906,3067,10.1021/acs.inorgchem.2c03546,JESYIT,362.8921049,0.0001156,95.0,0.24,,1,,,,,
2907,3068,10.1021/acs.inorgchem.2c03546,JESYIT,357.9520845,0.00010414,95.0,0.24,,1,,,,,
2908,3069,10.1021/acs.inorgchem.2c03546,JESYIT,352.8755831,9.84e-05,95.0,0.24,,1,,,,,
2909,3070,10.1021/acs.inorgchem.2c03546,JESYIT,342.9802238,8.4e-05,95.0,0.24,,1,,,,,
2910,3071,10.1021/acs.inorgchem.2c03546,JESYIT,338.0034138,7.18e-05,95.0,0.24,,1,,,,,
2911,3072,10.1021/acs.inorgchem.2c03546,JESYOZ,348.114265,0.000218584,95.0,1.15,,2,,,,,
2912,3073,10.1021/acs.inorgchem.2c03546,JESYOZ,343.0531732,0.000112542,95.0,1.15,,2,,,,,
2913,3074,10.1021/acs.inorgchem.2c03546,JESYOZ,338.0319778,8.07e-05,95.0,1.15,,2,,,,,
2914,3075,10.1021/acs.inorgchem.2c03546,JESYOZ,332.9327043,4.68e-05,95.0,1.15,,2,,,,,
2915,3076,10.1021/acs.inorgchem.2c03546,JESYOZ,327.9774614,1.87e-05,95.0,1.15,,2,,,,,
2916,3077,10.1021/acs.inorgchem.2c03546,JESYOZ,317.9225668,1e-05,95.0,1.15,,2,,,,,
2917,3078,10.1021/acs.inorgchem.2c03546,JESYOZ,313.0066796,2.37e-06,95.0,1.15,,2,,,,,
2918,3079,10.1021/acs.inorgchem.2c03546,JESYOZ,307.7945902,1.85e-06,95.0,1.15,,2,,,,,
2919,3080,10.1021/ic400951s,MIQSOW,296.3674245,2.39e-05,69.0,,,Mg-(p-H6L),,,,,
2920,3081,10.1021/ic400951s,MIQSOW,295.4043938,2.19e-05,69.0,,,Mg-(p-H6L),,,,,
2921,3082,10.1021/ic400951s,MIQSOW,293.5176624,1.93e-05,69.0,,,Mg-(p-H6L),,,,,
2922,3083,10.1021/ic400951s,MIQSOW,291.6115035,1.76e-05,69.0,,,Mg-(p-H6L),,,,,
2923,3084,10.1021/ic400951s,MIQSOW,289.7198699,1.57e-05,69.0,,,Mg-(p-H6L),,,,,
2924,3085,10.1021/ic400951s,MIQSOW,287.8319062,1.33e-05,69.0,,,Mg-(p-H6L),,,,,
2925,3086,10.1021/ic400951s,MIQSOW,285.9160608,1.15e-05,69.0,,,Mg-(p-H6L),,,,,
2926,3087,10.1021/ic400951s,MIQSOW,284.9270729,9.76e-06,69.0,,,Mg-(p-H6L),,,,,
2927,3088,10.1021/ic400951s,MIQSOW,283.013528,8.79e-06,69.0,,,Mg-(p-H6L),,,,,
2928,3089,10.1021/ic400951s,MIQSOW,297.0,9.4e-05,98.0,,,Mg-(p-H6L),,,,,
2929,3090,10.1021/ic400951s,MIQSOW,295.1297686,8.35e-05,98.0,,,Mg-(p-H6L),,,,,
2930,3091,10.1021/ic400951s,MIQSOW,293.2473923,7.35e-05,98.0,,,Mg-(p-H6L),,,,,
2931,3092,10.1021/ic400951s,MIQSOW,292.2284759,6.52e-05,98.0,,,Mg-(p-H6L),,,,,
2932,3093,10.1021/ic400951s,MIQSOW,290.3878711,5.81e-05,98.0,,,Mg-(p-H6L),,,,,
2933,3094,10.1021/ic400951s,MIQSOW,288.4171666,4.79e-05,98.0,,,Mg-(p-H6L),,,,,
2934,3095,10.1021/ic400951s,MIQSOW,285.5780242,3.66e-05,98.0,,,Mg-(p-H6L),,,,,
2935,3096,10.1021/ic400951s,MIQSOW,283.5994441,3.3e-05,98.0,,,Mg-(p-H6L),,,,,
2936,3097,10.1021/ic400951s,MIPVUE,296.8786182,6.85e-05,69.0,,,Zn-(m-H6L),,,,,
2937,3098,10.1021/ic400951s,MIPVUE,294.9452287,6.45e-05,69.0,,,Zn-(m-H6L),,,,,
2938,3099,10.1021/ic400951s,MIPVUE,293.1021344,6.15e-05,69.0,,,Zn-(m-H6L),,,,,
2939,3100,10.1021/ic400951s,MIPVUE,292.1652954,5.7e-05,69.0,,,Zn-(m-H6L),,,,,
2940,3101,10.1021/ic400951s,MIPVUE,290.2867162,5.31e-05,69.0,,,Zn-(m-H6L),,,,,
2941,3102,10.1021/ic400951s,MIPVUE,288.4379642,5e-05,69.0,,,Zn-(m-H6L),,,,,
2942,3103,10.1021/ic400951s,MIPVUE,286.4410275,4.17e-05,69.0,,,Zn-(m-H6L),,,,,
2943,3104,10.1021/ic400951s,MIPVUE,285.5462214,3.87e-05,69.0,,,Zn-(m-H6L),,,,,
2944,3105,10.1021/ic400951s,MIPVUE,284.5589763,3.71e-05,69.0,,,Zn-(m-H6L),,,,,
2945,3106,10.1021/ic400951s,MIPVUE,297.0,9.4e-05,98.0,,,Zn-(m-H6L),,,,,
2946,3107,10.1021/ic400951s,MIPVUE,295.1410922,8.54e-05,98.0,,,Zn-(m-H6L),,,,,
2947,3108,10.1021/ic400951s,MIPVUE,293.2405129,8.22e-05,98.0,,,Zn-(m-H6L),,,,,
2948,3109,10.1021/ic400951s,MIPVUE,292.2481187,7.72e-05,98.0,,,Zn-(m-H6L),,,,,
2949,3110,10.1021/ic400951s,MIPVUE,290.4275093,7.19e-05,98.0,,,Zn-(m-H6L),,,,,
2950,3111,10.1021/ic400951s,MIPVUE,288.5769692,6.77e-05,98.0,,,Zn-(m-H6L),,,,,
2951,3112,10.1021/ic400951s,MIPVUE,286.6914942,6.38e-05,98.0,,,Zn-(m-H6L),,,,,
2952,3113,10.1021/ic400951s,MIPVUE,285.74286,5.99e-05,98.0,,,Zn-(m-H6L),,,,,
2953,3114,10.1021/ic400951s,MIPVUE,283.8385186,5.64e-05,98.0,,,Zn-(m-H6L),,,,,
2954,3115,10.1021/ic400951s,MIQSOW,314.0,9.75e-05,98.0,,,Mg-(p-H6L),,,,,
2955,3116,10.1021/ic400951s,MIPVUE,314.0,0.000139,98.0,,,Zn-(m-H6L),,,,,
2956,3117,10.1038/s41467-018-07414-4,DISROP,298.0,0.0028,95.0,,,,,,,,
2957,3118,10.1038/s41467-018-07414-4,DISROP,303.0,0.0032,95.0,,,,,,,,
2958,3119,10.1038/s41467-018-07414-4,DISROP,313.0,0.004,95.0,,,,,,,,
2959,3120,10.1038/s41467-018-07414-4,DISROP,323.0,0.0047,95.0,,,,,,,,
2960,3121,10.1038/s41467-018-07414-4,DISROP,333.0,0.006,95.0,,,,,,,,
2961,3122,10.1038/s41467-018-07414-4,DISROP,343.0,0.0075,95.0,,,,,,,,
2962,3123,10.1038/s41467-018-07414-4,DISROP,353.0,0.01,95.0,,,,,,,,
2963,3124,10.1038/s41467-018-07414-4,DISROP,363.0,0.011,95.0,,,,,,,,
2968,3129,10.1039/c4ta04421e,XORRON,373.0,0.000166,98.0,0.45,,Tb-DSOA,,,,,
2969,3130,10.1039/c4ta04421e,XORRON,363.1068878,5.35e-05,98.0,0.45,,Tb-DSOA,,,,,
2970,3131,10.1039/c4ta04421e,XORRON,352.8307612,5.11e-05,98.0,0.45,,Tb-DSOA,,,,,
2971,3132,10.1039/c4ta04421e,XORRON,342.74159,4.38e-05,98.0,0.45,,Tb-DSOA,,,,,
2972,3133,10.1039/c4ta04421e,XORRON,332.8584553,3.82e-05,98.0,0.45,,Tb-DSOA,,,,,
2973,3134,10.1039/c4ta04421e,XORRON,322.8587203,2.95e-05,98.0,0.45,,Tb-DSOA,,,,,
2974,3135,10.1039/c4ta04421e,XORRON,312.8137913,2.2e-05,98.0,0.45,,Tb-DSOA,,,,,
2975,3136,10.1039/c5cc01789k,XUGMET,322.5931326,0.000781636,90.0,0.16,NH3,JUK-2,,,,,
2976,3137,10.1039/c5cc01789k,XUGMET,315.8031031,0.000657794,90.0,0.16,NH3,JUK-2,,,,,
2977,3138,10.1039/c5cc01789k,XUGMET,305.454501,0.000577489,90.0,0.16,NH3,JUK-2,,,,,
2978,3139,10.1039/c5cc01789k,XUGMET,297.9666754,0.000448558,90.0,0.16,NH3,JUK-2,,,,,
2979,3140,10.1039/c5cc01789k,XUGMET,289.8710364,0.000391257,90.0,0.16,NH3,JUK-2,,,,,
2980,3141,10.1039/c5cc01789k,XUGMET,283.5367237,0.000348824,90.0,0.16,NH3,JUK-2,,,,,
2981,3142,10.1039/c5cc01789k,XUGMET,278.1153789,0.000327958,90.0,0.16,NH3,JUK-2,,,,,
2982,3143,10.1039/c5cc01789k,XUGMET,322.5972953,0.000470754,70.0,0.15,NH3,JUK-2,,,,,
2983,3144,10.1039/c5cc01789k,XUGMET,318.1096651,0.000415605,70.0,0.15,NH3,JUK-2,,,,,
2984,3145,10.1039/c5cc01789k,XUGMET,313.7441918,0.000377331,70.0,0.15,NH3,JUK-2,,,,,
2985,3146,10.1039/c5cc01789k,XUGMET,309.5965647,0.000342387,70.0,0.15,NH3,JUK-2,,,,,
2986,3147,10.1039/c5cc01789k,XUGMET,305.4591662,0.000328749,70.0,0.15,NH3,JUK-2,,,,,
2987,3148,10.1039/c5cc01789k,XUGMET,301.3364271,0.000315716,70.0,0.15,NH3,JUK-2,,,,,
2988,3149,10.1039/c5cc01789k,XUGMET,297.1397329,0.000303362,70.0,0.15,NH3,JUK-2,,,,,
2989,3150,10.1039/c5cc01789k,XUGMET,292.0782536,0.000268876,70.0,0.15,NH3,JUK-2,,,,,
2990,3151,10.1039/c5cc01789k,XUGMET,286.7572628,0.00024548,70.0,0.15,NH3,JUK-2,,,,,
2991,3152,10.1039/c5cc01789k,XUGMET,278.4413964,0.00021464,70.0,0.15,NH3,JUK-2,,,,,
2992,3153,10.1039/c5cc01789k,XUGMET,321.8538783,0.000112212,60.0,0.28,NH3,JUK-2,,,,,
2993,3154,10.1039/c5cc01789k,XUGMET,316.7574177,9.39e-05,60.0,0.28,NH3,JUK-2,,,,,
2994,3155,10.1039/c5cc01789k,XUGMET,310.6110963,7.04e-05,60.0,0.28,NH3,JUK-2,,,,,
2995,3156,10.1039/c5cc01789k,XUGMET,304.3121025,5.6e-05,60.0,0.28,NH3,JUK-2,,,,,
2996,3157,10.1039/c5cc01789k,XUGMET,298.0,4.5e-05,60.0,0.28,NH3,JUK-2,,,,,
2997,3158,10.1039/c5cc01789k,XUGMET,290.9429461,3.46e-05,60.0,0.28,NH3,JUK-2,,,,,
2998,3159,10.1039/c5cc01789k,XUGMET,283.7217484,2.69e-05,60.0,0.28,NH3,JUK-2,,,,,
2999,3160,10.1039/c5cc01789k,XUGMET,278.6175,2.32e-05,60.0,0.28,NH3,JUK-2,,,,,
3000,3161,10.1039/c5cc01789k,XUGMET,322.6253964,2.18e-05,40.0,0.68,NH3,JUK-2,,,,,
3001,3162,10.1039/c5cc01789k,XUGMET,316.0466358,1.11e-05,40.0,0.68,NH3,JUK-2,,,,,
3002,3163,10.1039/c5cc01789k,XUGMET,309.4308329,5.93e-06,40.0,0.68,NH3,JUK-2,,,,,
3003,3164,10.1039/c5cc01789k,XUGMET,303.2766004,3.36e-06,40.0,0.68,NH3,JUK-2,,,,,
3004,3165,10.1039/c5cc01789k,XUGMET,296.9958866,1.8e-06,40.0,0.68,NH3,JUK-2,,,,,
3005,3166,10.1039/c5cc01789k,XUGMET,289.9147361,9.17e-07,40.0,0.68,NH3,JUK-2,,,,,
3006,3167,10.1039/c6cc07729c,BAMNEL,307.7235535,1.44e-08,65.0,0.56,,1P,,,,,
3007,3168,10.1039/c6cc07729c,BAMNEL,303.0146932,1.18e-08,65.0,0.56,,1P,,,,,
3008,3169,10.1039/c6cc07729c,BAMNEL,298.0,8.51e-09,65.0,0.56,,1P,,,,,
3014,3175,10.1039/c6cc07729c,BAMNEL,298.0,3.3e-07,97.0,,,1P,,,,,
3016,3177,10.1039/c7dt03932h,MAZYUK,298.0,1.9e-07,55.0,,DMF,,136.706,,,,
3017,3178,10.1039/c7dt03932h,MAZYUK,298.0,1.75e-06,64.8968,,DMF,,162.952,,,,
3018,3179,10.1039/c7dt03932h,MAZYUK,298.0,5.12e-06,74.9456,,DMF,,196.814,,,,
3019,3180,10.1039/c7dt03932h,MAZYUK,298.0,0.0001,84.8408,,DMF,,270.978,,,,
3020,3181,10.1039/c7dt03932h,MAZYUK,298.0,0.000918,95.0,,DMF,,405.028,,,,
3021,3182,10.1039/c7dt03932h,MAZYUK,333.000333,0.0095,97.0,0.45,DMF,,495.432,,,,
3022,3183,10.1039/c7dt03932h,MAZYUK,328.0108112,0.008278777,97.0,0.45,DMF,,495.432,,,,
3023,3184,10.1039/c7dt03932h,MAZYUK,323.0026325,0.007887548,97.0,0.45,DMF,,495.432,,,,
3024,3185,10.1039/c7dt03932h,MAZYUK,317.9165024,0.006361443,97.0,0.45,DMF,,495.432,,,,
3025,3186,10.1039/c7dt03932h,MAZYUK,312.9929639,0.004451519,97.0,0.45,DMF,,495.432,,,,
3026,3187,10.1039/c7dt03932h,MAZYUK,308.000308,0.003096013,97.0,0.45,DMF,,495.432,,,,
3027,3188,10.1039/c7dt03932h,MAZYUK,302.9485987,0.002220862,97.0,0.45,DMF,,495.432,,,,
3028,3189,10.1039/c7dt03932h,MAZYUK,297.9897611,0.001684124,97.0,0.45,DMF,,495.432,,,,
3040,3201,10.1039/c7ta00169j,BAXRUQ,293.0,3.22e-07,33.0,,,,,,,,
3041,3202,10.1039/c7ta00169j,BAXRUQ,293.0,7.34e-07,53.209,,,,,,,,
3042,3203,10.1039/c7ta00169j,BAXRUQ,293.0,8.78e-07,65.0746,,,,,,,,
3043,3204,10.1039/c7ta00169j,BAXRUQ,293.0,9.9e-07,74.9254,,,,,,,,
3044,3205,10.1039/c7ta00169j,BAXRUQ,293.0,1.17e-05,97.0,,,,,,,,
3045,3206,10.1039/c7ta00169j,BAXRUQ,308.6029237,0.000238716,100.0,0.23,,,,,,,
3046,3207,10.1039/c7ta00169j,BAXRUQ,305.7589702,0.000224627,100.0,0.23,,,,,,,
3047,3208,10.1039/c7ta00169j,BAXRUQ,302.9678733,0.000209557,100.0,0.23,,,,,,,
3048,3209,10.1039/c7ta00169j,BAXRUQ,298.0199554,0.000186746,100.0,0.23,,,,,,,
3049,3210,10.1039/c7ta00169j,BAXRUQ,295.06881,0.000168872,100.0,0.23,,,,,,,
3050,3211,10.1039/c7ta00169j,BAXRUQ,292.9372821,0.000158579,100.0,0.23,,,,,,,
3060,3221,10.1039/c7ta03917d,ZAVLAM,298.0,2.7e-07,33.0,,,BUT-83,148.73,,,,
3061,3222,10.1039/c7ta03917d,ZAVLAM,298.0,5.36e-07,53.4173,,,BUT-83,159.33,,,,
3062,3223,10.1039/c7ta03917d,ZAVLAM,298.0,1.1e-06,65.0,,,BUT-83,162.48,,,,
3063,3224,10.1039/c7ta03917d,ZAVLAM,298.0,1.1e-05,75.0,,,BUT-83,167.64,,,,
3064,3225,10.1039/c7ta03917d,ZAVLAM,298.0,0.0019,85.0,,,BUT-83,177.1,,,,
3065,3226,10.1039/c7ta03917d,ZAVLAM,353.0,0.039,97.0,0.34,,BUT-83,213.0,,,,
3066,3227,10.1039/c7ta03917d,ZAVLAM,342.9625794,0.030333234,97.0,0.34,,BUT-83,213.0,,,,
3067,3228,10.1039/c7ta03917d,ZAVLAM,333.0901775,0.024005717,97.0,0.34,,BUT-83,213.0,,,,
3068,3229,10.1039/c7ta03917d,ZAVLAM,322.8451699,0.017591616,97.0,0.34,,BUT-83,213.0,,,,
3069,3230,10.1039/c7ta03917d,ZAVLAM,312.9939436,0.013231779,97.0,0.34,,BUT-83,213.0,,,,
3070,3231,10.1039/c7ta03917d,ZAVLAM,302.9137271,0.008740708,97.0,0.34,,BUT-83,213.0,,,,
3071,3232,10.1039/c7ta03917d,ZAVLAM,298.0,0.005,97.0,0.34,,BUT-83,213.0,,,,
3072,3233,10.1039/c8cc00572a,KEWQUB,353.0,0.0221,90.0,0.1,,,112.0,,,,
3073,3234,10.1039/c8cc00572a,KEWQUB,363.0,0.0291,90.0,0.1,,,112.0,,,,
3074,3235,10.1039/c8cc00572a,KEWQUB,313.0,0.00985,90.0,0.1,,,112.0,,,,
3075,3236,10.1039/c8cc00572a,KEWQUB,323.0,0.011,90.0,0.1,,,112.0,,,,
3076,3237,10.1039/c8cc00572a,KEWQUB,303.0,8.67e-05,40.0,,,,28.74,,,,
3077,3238,10.1039/c8cc00572a,KEWQUB,303.0,0.000434,60.0,,,,93.18,,,,
3078,3239,10.1039/c8cc00572a,KEWQUB,303.0,0.00878,90.0,0.1,,,112.0,,,,
3079,3240,10.1039/c8cc08706g,MILPAB,287.0,0.00553,98.0,0.68,,,,,,,
3080,3241,10.1039/c8cc08706g,MILPAB,297.0,0.0133,98.0,0.68,,,,,,,
3081,3242,10.1039/c8cc08706g,MILPAB,297.0,1.45e-05,60.181,,,,,,,,
3082,3243,10.1039/c8cc08706g,MILPAB,297.0,4.12e-05,70.1357,,,,,,,,
3083,3244,10.1039/c8cc08706g,MILPAB,297.0,6.51e-05,80.0905,,,,,,,,
3084,3245,10.1039/c8cc08706g,MILPAB,297.0,0.000143427,90.0452,,,,,,,,
3085,3246,10.1039/c8cc08706g,MILPAB,295.0122283,0.010958205,98.0,0.68,,,,,,,
3086,3247,10.1039/c8cc08706g,MILPAB,292.9441473,0.009371033,98.0,0.68,,,,,,,
3087,3248,10.1039/c8cc08706g,MILPAB,291.0039053,0.007911517,98.0,0.68,,,,,,,
3088,3249,10.1039/c8cc08706g,MILPAB,289.0398962,0.006354216,98.0,0.68,,,,,,,
3094,3255,10.1039/c8nj04331k,CINVED,323.0,6.52e-08,68.0,1.46,,,,,,,
3095,3256,10.1039/c8nj04331k,CINVED,333.0,1.21e-07,68.0,1.46,,,,,,,
3096,3257,10.1039/c8nj04331k,CINVED,343.0,2.55e-07,68.0,1.46,,,,,,,
3097,3258,10.1039/c8nj04331k,CINVED,353.0,6.49e-06,68.0,1.46,,,,,,,
3098,3259,10.1039/c8nj04331k,CINVED,363.0,1.66e-05,68.0,1.46,,,,,,,
3099,3260,10.1039/c8nj04331k,CINVED,373.0,4.32e-05,68.0,1.46,,,,,,,
3100,3261,10.1039/c8nj04331k,CINVED,313.0,2.09e-08,85.0,,,,,,,,
3101,3262,10.1039/c8nj04331k,CINVED,323.0,1.42e-07,85.0,,,,,,,,
3102,3263,10.1039/c8nj04331k,CINVED,333.0,1.51e-06,85.0,,,,,,,,
3103,3264,10.1039/c8nj04331k,CINVED,343.0,2.27e-06,85.0,,,,,,,,
3104,3265,10.1039/c8nj04331k,CINVED,353.0,2.71e-06,85.0,,,,,,,,
3105,3266,10.1039/c8nj04331k,CINVED,363.0,1.01e-05,85.0,,,,,,,,
3106,3267,10.1039/c8nj04331k,CINVED,373.0,4.33e-05,85.0,,,,,,,,
3107,3268,10.1039/c8nj04331k,CINVED,313.0,1.7e-07,93.0,,,,,,,,
3108,3269,10.1039/c8nj04331k,CINVED,323.0,2.7e-07,93.0,,,,,,,,
3109,3270,10.1039/c8nj04331k,CINVED,333.0,1.21e-06,93.0,,,,,,,,
3110,3271,10.1039/c8nj04331k,CINVED,343.0,2.89e-06,93.0,,,,,,,,
3111,3272,10.1039/c8nj04331k,CINVED,353.0,5.26e-06,93.0,,,,,,,,
3112,3273,10.1039/c8nj04331k,CINVED,363.0,7.56e-05,93.0,,,,,,,,
3113,3274,10.1039/c8nj04331k,CINVED,373.0,8.21e-05,93.0,,,,,,,,
3114,3275,10.1039/c8nj04331k,CINVED,303.0,3.01e-07,98.0,1.02,,,,,,,
3115,3276,10.1039/c8nj04331k,CINVED,313.0,3.93e-07,98.0,1.02,,,,,,,
3116,3277,10.1039/c8nj04331k,CINVED,323.0,5.92e-07,98.0,1.02,,,,,,,
3117,3278,10.1039/c8nj04331k,CINVED,333.0,1.26e-06,98.0,1.02,,,,,,,
3118,3279,10.1039/c8nj04331k,CINVED,343.0,3.21e-06,98.0,1.02,,,,,,,
3119,3280,10.1039/c8nj04331k,CINVED,353.0,6.38e-06,98.0,1.02,,,,,,,
3120,3281,10.1039/c8nj04331k,CINVED,363.0,8.52e-06,98.0,1.02,,,,,,,
3121,3282,10.1039/c8nj04331k,CINVED,373.0,0.00013,98.0,1.02,,,,,,,
3122,3283,10.1039/c8qi01055b,RINNIO,353.0,0.00095,98.0,,DMF,mof2,189.0,,,,
3123,3284,10.1039/c8qi01055b,RINNIO,353.0,0.00017,80.0,,DMF,mof2,162.0,,,,
3124,3285,10.1039/c8qi01055b,RINNIO,353.0,7e-05,70.0,,DMF,mof2,137.0,,,,
3125,3286,10.1039/c8qi01055b,RINNIO,353.0,2e-05,60.0,,DMF,mof2,118.5,,,,
3126,3287,10.1039/c8qi01055b,RINNIO,353.0,9.7e-06,50.0,,DMF,mof2,104.6,,,,
3132,3328,10.1039/c9ce01716j,KUDQIM,298.0,4.72e-10,53.0,,,2,0.9325417090381054,0.00075,,,
3133,3329,10.1039/c9ce01716j,KUDQIM,298.0,2.21e-08,64.8903,,,2,3.966410735775408,0.00319,,,
3134,3330,10.1039/c9ce01716j,KUDQIM,298.0,1.78e-06,74.7649,,,2,12.141693051676132,0.009765,,,
3135,3331,10.1039/c9ce01716j,KUDQIM,298.0,9.9e-05,97.0,0.19,,2,75.10069230120209,0.0604,,,
3140,3336,10.1039/c9ce01716j,KUDQIM,325.0,0.000164,97.0,0.19,,2,75.10069230120209,0.0604,,,
3141,3337,10.1039/c9ce01716j,KUDQIM,321.1128487,0.000152235,97.0,0.19,,2,75.10069230120209,0.0604,,,
3142,3338,10.1039/c9ce01716j,KUDQIM,317.0717787,0.000138486,97.0,0.19,,2,75.10069230120209,0.0604,,,
3143,3339,10.1039/c9ce01716j,KUDQIM,312.0543474,0.000129831,97.0,0.19,,2,75.10069230120209,0.0604,,,
3144,3340,10.1039/c9ce01716j,KUDQIM,306.9857681,0.000110855,97.0,0.19,,2,75.10069230120209,0.0604,,,
3145,3341,10.1039/c9ce01716j,KUDQIM,301.9779556,0.000101226,97.0,0.19,,2,75.10069230120209,0.0604,,,
3152,3348,10.1039/c9dt04229f,WUFCEI,298.623,0.000165486,95.0,0.338,,,,,,,
3153,3349,10.1039/c9dt04229f,WUFCEI,309.922,0.000261445,95.0,0.338,,,,,,,
3154,3350,10.1039/c9dt04229f,WUFCEI,320.952,0.000389655,95.0,0.338,,,,,,,
3155,3351,10.1039/c9dt04229f,WUFCEI,330.91,0.000516761,95.0,0.338,,,,,,,
3156,3352,10.1039/c9dt04229f,WUFCEI,340.594,0.00075216,95.0,0.338,,,,,,,
3157,3353,10.1039/c9dt04229f,WUFCEI,350.014,0.000974406,95.0,0.338,,,,,,,
